Load_Success,Board_Config,Players,Run_Time,Bot_Clue,Spaces_Ruled_Out,Possible_Spaces,Guess_Attempted,Guess_Success,Correct_Space,Space_1,Freq_1,Space_2,Freq_2,Space_3,Freq_3,Space_4,Freq_4,Space_5,Freq_5,Space_6,Freq_6,Space_7,Freq_7,Space_8,Freq_8,Space_9,Freq_9,Space_10,Freq_10,Space_11,Freq_11,Space_12,Freq_12,Space_13,Freq_13,Space_14,Freq_14,Space_15,Freq_15
true,"5f,6,4f,2,3f,1f|4,11;7,9;2,0;7,3;1,4;7,4;8,1;6,6",3,16.31,The habitat is not within one space of forest,60,4,true,false,97,44,2,94,2,72,1,97,1
true,"5f,1f,3,4f,6f,2|5,1;4,4;0,0;8,4;2,5;1,8;1,10;4,9",3,16.07,The habitat is not within one space of water,63,6,false,,39,25,4,37,1,39,1,92,1,61,1,60,1
true,"4,1,2f,3,6f,5|1,3;0,5;5,10;3,2;3,0;8,2;7,3;1,10",3,17.89,The habitat is within three spaces of a green structure,58,8,false,,62,52,4,28,4,16,3,34,3,62,2,40,1,49,1,56,1
true,"1f,3,2f,4,5,6f|5,2;2,0;1,5;0,5;3,6;5,9;2,5;3,1",3,16.65,The habitat is not within two spaces of a shack,50,3,true,true,66,66,4,21,2,13,1
true,"6,3f,1,2,4f,5f|4,9;1,2;8,8;4,11;5,1;3,7;8,1;4,5",3,17.32,The habitat is within three spaces of a black structure,61,4,true,false,54,65,2,54,1,94,1,95,1
true,"6f,5,4,2,3f,1f|6,10;4,8;8,9;4,6;4,4;3,6;7,6;7,3",3,17.67,The habitat is within three spaces of a white structure,65,12,false,,54,70,11,94,6,82,3,69,2,87,2,68,1,106,1,78,1,80,1,54,1,56,1,100,1
true,"3f,4,6f,2,5f,1|8,0;0,2;4,6;1,8;0,4;1,0;4,11;2,2",3,16.17,The habitat is not within one space of forest,62,6,false,,60,3,2,49,1,51,1,58,1,60,1,13,1
true,"1,3,6f,4f,2f,5f|2,2;2,6;8,7;4,9;5,5;5,6;4,5;6,6",3,16.47,The habitat is within one space of swamp,61,5,false,,105,106,6,94,6,105,3,36,1,39,1
true,"6f,3,2f,4,1f,5|0,4;3,2;2,6;2,3;5,5;1,7;5,2;4,2",3,16.32,The habitat is not within one space of water,63,7,false,,18,47,5,18,3,63,3,27,2,97,1,100,1,49,1
true,"1,4,5f,6,3,2|2,0;8,3;5,10;7,10;5,0;4,2;4,0;1,10",3,16.76,The habitat is not within two spaces of bear territory,51,4,true,false,59,66,1,59,1,37,1,77,1
true,"4,2,3,5,1f,6f|1,9;8,7;5,9;6,4;0,0;0,5;6,8;4,10",3,17.3,The habitat is within three spaces of a green structure,63,7,false,,55,4,2,16,1,48,1,37,1,55,1,105,1,94,1
true,"2f,3,4f,6f,1f,5f|7,4;3,1;4,0;6,9;3,6;1,7;1,5;8,3",3,16.08,The habitat is not within one space of forest,56,6,false,,93,49,13,9,3,45,3,5,1,65,1,93,1
true,"3f,4,5f,1f,6f,2|3,1;8,11;4,0;3,5;0,9;6,6;7,2;3,9",3,14.79,The habitat is on water or mountain,64,3,true,true,75,75,1,99,1,39,1
true,"3,1f,2f,5f,6f,4|6,1;2,6;4,3;8,5;8,0;2,9;4,8;1,11",3,16.65,The habitat is within two spaces of a standing stone,52,6,false,,50,81,3,24,2,50,1,69,1,76,1,77,1
true,"3,6f,1,4f,5f,2f|8,10;3,5;4,6;3,9;5,3;2,6;2,9;4,1",3,16.99,The habitat is not within three spaces of a green structure,58,4,true,false,22,98,5,92,4,22,2,6,2
true,"4,5f,1,2,6f,3f|1,10;6,4;4,7;3,0;1,9;7,1;3,6;7,7",3,14.84,The habitat is on mountain or swamp,65,4,true,true,64,64,1,54,1,93,1,62,1
true,"2,5,1,6,3f,4|6,3;1,6;6,7;2,10;7,10;2,0;8,6;6,4",3,16.39,The habitat not is within one space of mountain,64,9,false,,104,64,4,104,4,4,2,73,2,5,1,86,1,9,1,106,1,61,1
true,"3f,1,2,4,5,6|7,9;1,2;0,9;7,1;1,1;1,10;8,0;6,8",3,17.33,The habitat is not within three spaces of a blue structure,44,2,true,false,60,108,1,60,1
true,"5,1f,6,4f,3f,2|0,2;6,10;2,11;8,6;4,9;1,4;3,4;5,1",3,16.37,The habitat is not within one space of an animal's territory,54,4,true,false,9,32,1,9,1,13,1,5,1
true,"3f,6f,4,5,2f,1|1,1;3,6;8,3;0,11;2,1;6,0;7,0;3,7",3,14.94,The habitat is on desert or swamp,66,2,true,true,51,51,6,73,1
true,"5f,2f,1,6,3f,4|4,9;1,2;7,9;8,6;1,11;7,0;4,10;0,5",3,16.76,The habitat is within two spaces of bear territory,63,7,false,,87,33,5,87,3,76,3,77,3,91,2,103,1,30,1
true,"1,5f,3f,4,2,6f|4,2;0,10;2,4;3,7;2,1;4,5;7,5;6,8",3,17.12,The habitat is within three spaces of a green structure,65,9,false,,13,65,9,44,6,5,3,8,2,17,1,4,1,7,1,1,1,13,1
true,"4,3f,6f,2f,1f,5f|1,1;7,9;5,2;2,0;2,5;2,2;7,11;8,6",3,16.88,The habitat is not within two spaces of bear territory,52,8,false,,28,40,2,60,2,17,1,83,1,52,1,6,1,106,1,28,1
true,"2,4f,3f,6,1,5|4,5;4,6;3,6;7,5;5,6;1,1;7,8;0,7",3,16.18,The habitat is not within one space of swamp,50,4,true,true,32,32,2,104,2,6,2,99,1
true,"6f,3f,4f,1,2,5|5,9;7,3;3,1;7,6;0,10;8,6;6,3;5,10",3,15.15,The habitat is on water or mountain,64,3,true,true,105,105,1,69,1,61,1
true,"6,5f,1,2f,3,4f|5,5;1,10;2,4;6,10;2,1;1,6;2,7;8,11",3,16.24,The habitat is not within one space of desert,59,8,false,,17,17,3,75,1,59,1,105,1,92,1,11,1,44,1,34,1
true,"5f,3f,2f,1,6f,4|5,11;7,6;3,11;6,1;4,2;6,10;7,2;7,11",3,16.52,The habitat is not within one space of desert,64,6,false,,82,82,4,57,2,69,1,41,1,12,1,50,1
true,"6f,4f,2f,5,1f,3|3,2;8,10;6,5;7,4;6,9;2,7;1,9;0,4",3,14.89,The habitat is on forest or swamp,65,7,false,,43,48,1,43,1,82,1,83,1,9,1,59,1,98,1
true,"5f,3,1,4,6f,2|1,1;3,2;8,3;2,7;3,5;8,7;3,0;4,2",3,16.33,The habitat not is within one space of mountain,60,8,false,,87,87,5,41,3,66,2,80,1,85,1,70,1,54,1,29,1
true,"5,3,2f,1f,6f,4f|7,7;2,5;6,10;0,7;0,9;5,9;8,7;0,0",3,17.59,The habitat is within three spaces of a black structure,66,8,false,,66,34,3,57,3,82,2,55,2,101,1,58,1,44,1,66,1
true,"3,2,6f,4f,5,1f|0,4;4,8;0,11;5,11;3,2;4,9;7,3;1,3",3,17.08,The habitat is within two spaces of bear territory,65,9,false,,76,48,3,65,3,54,2,104,2,82,1,100,1,96,1,76,1,79,1
true,"2,6f,1f,4,5f,3f|6,1;7,7;2,6;0,0;2,1;0,4;4,4;0,1",3,17.08,The habitat is within two spaces of a cougar territory,66,8,false,,59,46,7,34,6,59,3,16,2,27,2,81,1,10,1,14,1
true,"4f,1,3f,2f,6f,5f|7,1;7,8;1,5;7,10;8,0;4,3;0,2;4,2",3,16.33,The habitat is within one space of either animal territory,61,7,false,,93,53,4,25,3,45,3,81,1,66,1,75,1,93,1
true,"3,1,5,2f,4,6f|0,1;7,7;5,2;8,8;3,8;6,0;2,2;7,1",3,16.3,The habitat is not within one space of water,63,6,false,,77,77,4,96,2,1,2,66,1,105,1,45,1
true,"1f,2f,6,5f,4,3|6,0;4,0;5,11;4,1;4,7;4,3;4,11;8,5",3,14.94,The habitat is on water or swamp,65,6,false,,100,27,1,100,1,58,1,75,1,28,1,30,1
true,"4,1f,5,2f,3f,6f|2,7;6,2;7,5;4,2;7,8;1,0;1,2;2,10",3,17.54,The habitat is within three spaces of a green structure,65,10,false,,87,57,8,58,8,54,5,71,5,75,2,96,1,83,1,104,1,87,1,108,1
true,"4f,3f,2,5f,6,1|4,11;6,2;8,4;0,6;4,8;0,4;3,10;0,5",3,16.72,The habitat is within two spaces of bear territory,62,3,true,false,7,65,4,83,1,7,1
true,"6,3f,1,5f,2f,4|0,1;3,1;8,3;3,11;2,9;6,9;5,7;6,6",3,16.23,The habitat is not within one space of desert,56,6,false,,5,47,3,5,2,70,1,72,1,95,1,77,1
true,"2f,3,4f,6f,1,5f|2,4;6,9;7,9;3,6;7,5;3,10;8,7;8,1",3,16.44,The habitat is within one space of forest,51,8,false,,34,84,4,33,3,62,3,46,2,76,2,64,1,34,1,87,1
true,"3,6f,4f,5f,1,2f|4,1;0,5;1,2;3,1;6,3;4,7;7,8;0,10",3,17.52,The habitat is within three spaces of a white structure,62,6,false,,67,67,3,103,3,33,2,20,2,9,2,66,1
true,"2,6f,1,4,5f,3f|1,6;0,11;6,2;5,7;6,4;4,1;2,0;4,11",3,14.93,The habitat is on mountain or swamp,65,5,false,,64,64,1,51,1,28,1,93,1,69,1
true,"1f,5f,3,2,4,6f|2,7;2,8;3,3;5,4;8,7;6,4;4,10;0,3",3,16.08,The habitat is not within one space of desert,60,4,true,true,101,101,3,73,1,46,1,9,1
true,"3f,2,6f,1f,5,4|0,0;7,2;6,9;0,11;4,6;6,3;8,2;2,3",3,16.62,The habitat is within two spaces of a shack,61,6,false,,69,65,4,69,3,52,3,10,3,32,2,4,1
true,"2f,5,6f,1f,4f,3|8,2;1,3;6,6;5,0;5,5;5,3;2,2;8,11",3,16.4,The habitat is within one space of either animal territory,62,8,false,,18,64,11,105,4,39,3,7,3,18,1,27,1,52,1,101,1
true,"5f,4,2f,1,6f,3f|5,1;6,8;5,9;6,0;7,7;8,4;3,9;1,5",3,16.25,The habitat is not within one space of water,63,6,false,,71,69,2,82,1,71,1,24,1,89,1,39,1
true,"5f,6,2,1,3,4f|0,8;1,6;4,3;7,10;2,0;3,8;5,4;5,3",3,16.74,The habitat is not within two spaces of a cougar territory,55,4,true,false,100,100,6,40,5,38,4,47,1
true,"6f,1,4f,2,3f,5|6,1;5,3;7,6;4,4;0,1;8,1;1,1;3,11",3,14.98,The habitat is on forest or desert,65,2,true,true,36,36,6,73,1
true,"3f,2f,4,5f,6,1|7,4;3,2;5,3;1,10;7,7;0,1;2,4;3,7",3,16.71,The habitat is within two spaces of a shack,51,2,true,true,33,33,1,99,1
true,"6f,2f,1,5,3f,4|6,6;1,7;7,8;0,1;7,1;1,10;8,5;2,5",3,17.52,The habitat is within three spaces of a green structure,57,6,false,,57,56,7,57,7,81,1,87,1,92,1,77,1
true,"6f,2f,3,4f,1f,5|5,11;7,4;8,2;0,0;7,9;5,2;4,11;8,1",3,17.37,The habitat is not within three spaces of a black structure,55,6,false,,103,101,3,80,1,97,1,103,1,24,1,79,1
true,"1f,3,2f,4f,5,6f|7,7;1,10;4,2;5,5;0,3;3,8;7,8;0,2",3,14.89,The habitat is on forest or desert,65,4,true,false,107,73,1,107,1,36,1,41,1
true,"6,4f,3,2f,1f,5|6,3;1,4;2,6;1,7;2,0;3,2;7,6;4,4",3,16.99,The habitat is within three spaces of a blue structure,65,10,false,,2,11,8,35,3,26,2,16,1,3,1,2,1,53,1,23,1,56,1,47,1
true,"3f,6f,4f,2,1f,5|7,4;5,8;2,5;6,8;1,0;8,9;2,1;1,3",3,15.09,The habitat is on water or desert,65,3,true,true,41,41,4,38,1,1,1
true,"6f,3f,4f,1,5,2f|7,1;3,6;1,5;1,2;1,8;2,5;4,2;8,4",3,16.63,The habitat is not within two spaces of a standing stone,43,3,true,false,21,66,1,21,1,15,1
true,"6,3,2,1,4,5|6,5;8,3;2,4;5,6;4,6;1,0;2,6;3,10",3,17.34,The habitat is within three spaces of a blue structure,59,6,false,,93,85,3,93,2,32,1,54,1,58,1,45,1
true,"5,4f,2f,6f,1f,3f|0,2;5,7;4,2;1,11;0,4;5,10;2,10;8,4",3,16.9,The habitat is within two spaces of a cougar territory,60,5,false,,60,60,9,27,4,39,3,95,1,77,1
true,"4,1f,6,5,2f,3|5,11;0,6;6,2;7,7;4,2;6,11;4,9;0,0",3,15.07,The habitat is on mountain or swamp,65,5,false,,94,10,1,15,1,46,1,94,1,77,1
true,"6,3f,5f,1f,4f,2f|4,3;0,8;6,0;3,2;7,4;2,6;2,1;7,10",3,16.59,The habitat not is within one space of mountain,58,4,true,false,78,33,1,60,1,78,1,44,1
true,"3,5f,1f,4f,6,2f|2,5;5,5;2,3;0,7;8,9;8,8;6,0;6,3",3,16.81,The habitat is within two spaces of a cougar territory,63,7,false,,43,49,6,1,6,6,3,9,3,43,3,5,1,37,1
true,"2,5,1f,3,4,6|7,11;0,11;0,8;1,5;5,10;4,4;1,9;0,1",3,16.78,The habitat is within three spaces of a white structure,63,7,false,,24,43,4,44,4,2,1,11,1,24,1,26,1,46,1
true,"2,3,5,1f,4,6f|2,4;6,2;2,5;4,3;5,3;0,1;5,6;1,6",3,16.67,The habitat is within two spaces of a cougar territory,64,6,false,,36,36,3,17,2,85,2,16,1,5,1,4,1
true,"4f,1f,3f,6,2f,5|6,3;3,11;5,4;1,6;7,0;4,4;7,2;0,4",3,17.52,The habitat is within three spaces of a green structure,62,10,false,,43,80,10,49,10,44,4,28,2,79,2,51,1,55,1,42,1,43,1,61,1
true,"5f,3,2,1f,4,6|5,0;5,7;6,7;3,7;7,6;8,2;4,4;0,6",3,16.8,The habitat is within two spaces of a cougar territory,65,7,false,,36,36,4,65,2,85,2,96,1,99,1,70,1,58,1
true,"6f,4f,3f,5,1f,2f|1,10;6,3;0,8;1,2;7,7;6,1;5,5;6,4",3,16.37,The habitat is within one space of water,48,4,true,false,6,40,1,68,1,84,1,6,1
true,"3f,1f,4,5f,2,6f|4,11;1,1;0,11;7,4;7,6;6,9;3,4;4,10",3,16.27,The habitat is within one space of swamp,55,6,false,,48,80,1,48,1,66,1,52,1,107,1,12,1
true,"2,4,3f,1f,6,5f|2,10;6,3;2,3;8,11;8,1;0,2;1,0;3,10",3,17.49,The habitat is not within three spaces of a green structure,51,6,false,,90,1,8,66,4,7,1,104,1,90,1,106,1
true,"5f,3f,4,2,6,1|1,2;3,9;7,8;2,9;8,0;3,0;5,4;2,5",3,14.86,The habitat is on water or mountain,64,6,false,,87,87,7,75,3,80,1,3,1,90,1,61,1
true,"4f,3f,6,2,5,1f|2,5;1,1;3,10;8,7;1,4;5,7;6,0;7,2",3,16.87,The habitat is within two spaces of bear territory,56,6,false,,50,50,1,83,1,68,1,56,1,63,1,95,1
true,"5,3,2,1f,4,6f|4,11;5,6;6,8;6,1;6,7;0,11;2,5;4,7",3,14.86,The habitat is on forest or desert,65,3,true,true,10,10,2,25,1,9,1
true,"2,3,5f,4,6f,1f|3,1;2,5;2,2;6,6;0,6;1,5;7,5;3,7",3,16.23,The habitat is not within one space of an animal's territory,48,1,true,true,34,34,1
true,"3,2,6f,5f,4f,1|8,5;8,7;3,2;2,5;0,5;3,5;2,6;3,10",3,16.97,The habitat is within three spaces of a green structure,63,10,false,,9,9,6,64,5,33,3,5,3,13,3,42,2,75,2,21,2,54,1,32,1
true,"4f,1f,6,5,2f,3|7,5;6,0;1,11;2,7;3,11;0,5;1,7;7,9",3,16.79,The habitat is within two spaces of a cougar territory,61,10,false,,60,48,11,47,9,96,4,27,2,59,1,37,1,104,1,60,1,69,1,15,1
true,"5,6f,1f,3f,2f,4f|8,9;2,4;4,9;6,2;2,10;1,3;6,6;5,4",3,14.74,The habitat is on mountain or swamp,65,3,true,true,44,44,2,51,1,94,1
true,"3,6f,4f,1f,5f,2f|1,4;8,8;8,1;3,2;2,6;4,2;3,0;4,1",3,17.07,The habitat is within two spaces of a shack,63,10,false,,21,55,6,52,3,21,3,8,3,3,2,75,2,33,1,51,1,25,1,74,1
true,"3,5f,6,2,1,4|8,10;8,4;8,5;4,3;5,7;2,8;0,0;1,4",3,16.55,The habitat is within one space of either animal territory,64,8,false,,59,6,4,25,3,1,2,51,2,95,2,27,1,58,1,59,1
true,"4f,2,5f,6f,3f,1|0,8;7,3;5,8;2,6;7,6;7,2;3,6;0,3",3,16.96,The habitat is not within two spaces of bear territory,44,2,true,false,51,25,2,51,2
true,"5,1f,6,3,2,4|6,7;7,9;3,11;1,8;5,6;4,4;5,7;2,11",3,17.14,The habitat is not within three spaces of a black structure,59,3,true,true,72,72,1,33,1,84,1
true,"5f,4f,2f,1f,3,6|4,2;5,5;1,8;8,1;1,1;7,0;8,7;6,3",3,17.42,The habitat is within three spaces of a white structure,62,9,false,,106,40,8,50,3,94,3,61,2,104,1,82,1,101,1,106,1,95,1
true,"5f,2f,6,1f,3,4|0,5;8,7;4,4;5,5;6,10;8,6;5,11;2,0",3,17.41,The habitat is within three spaces of a white structure,66,9,false,,93,28,25,36,3,61,3,16,2,51,2,107,2,50,1,94,1,93,1
true,"1f,6f,5,4,2f,3|0,11;0,1;5,9;1,4;3,0;0,4;4,10;2,7",3,16.14,The habitat is within one space of water,51,1,true,true,72,72,1
true,"6f,2,3,4f,5f,1f|5,11;0,8;2,3;6,6;2,11;6,8;4,11;3,0",3,16.57,The habitat is not within two spaces of a cougar territory,49,6,false,,2,64,1,1,1,2,1,69,1,56,1,42,1
true,"4f,1f,6,3,2,5f|0,6;7,9;7,1;3,6;4,11;7,3;6,5;0,1",3,14.97,The habitat is on water or swamp,65,5,false,,81,35,2,36,2,96,1,81,1,98,1
true,"5,3,4,6,1f,2|0,9;4,9;3,4;0,3;3,8;2,2;6,10;2,7",3,16.74,The habitat is not within three spaces of a black structure,51,7,false,,65,59,2,43,2,48,1,67,1,54,1,65,1,79,1
true,"4f,3f,6f,2f,1f,5f|5,8;0,2;4,10;4,2;1,7;4,11;7,8;2,8",3,17.34,The habitat is within three spaces of a green structure,61,9,false,,41,60,7,41,5,81,3,23,2,17,1,56,1,72,1,42,1,11,1
true,"4f,2,1,5,6f,3f|5,6;1,2;4,4;7,4;5,7;1,7;7,10;0,5",3,15.02,The habitat is on water or mountain,64,2,true,true,87,87,2,33,1
true,"5f,3f,2f,1,6f,4|4,0;7,2;7,1;4,4;1,5;0,1;0,7;6,7",3,17.16,The habitat is not within three spaces of a green structure,51,6,false,,72,52,5,22,3,26,2,49,1,102,1,72,1
true,"5,6f,3f,4f,1,2|0,11;8,8;2,4;2,11;1,7;1,5;6,3;1,1",3,16.3,The habitat is not within one space of desert,59,8,false,,55,1,4,5,3,45,2,80,1,51,1,33,1,42,1,55,1
true,"5f,3,6,4,1,2f|6,7;2,5;1,5;2,10;1,8;4,9;6,6;6,5",3,16.82,The habitat is within two spaces of a standing stone,54,4,true,false,47,40,1,48,1,46,1,47,1
true,"2,4f,3,6,1,5f|2,3;5,2;4,8;3,2;3,10;0,1;1,0;6,3",3,17.28,The habitat is not within three spaces of a white structure,50,6,false,,29,17,9,5,9,29,6,42,2,18,1,71,1
true,"3,4f,2,1f,5f,6f|0,2;3,11;1,6;1,2;5,1;8,0;6,1;3,6",3,16.37,The habitat is not within one space of swamp,49,7,false,,56,96,3,65,1,52,1,56,1,88,1,100,1,75,1
true,"5,3f,2,6f,4f,1f|0,5;4,3;2,1;6,7;4,4;6,0;7,10;2,10",3,15.42,The habitat is on desert or mountain,65,7,false,,93,93,2,98,1,51,1,68,1,72,1,89,1,12,1
true,"4,2,3,6f,5,1f|5,3;8,4;3,2;7,1;6,0;5,2;3,9;8,1",3,17.68,The habitat is within three spaces of a green structure,65,6,false,,54,65,10,54,10,2,6,27,1,13,1,30,1
true,"6,3,1,5f,2f,4f|3,5;1,0;1,10;6,9;5,7;0,5;1,3;7,4",3,16.37,The habitat is within one space of swamp,58,2,true,false,58,72,1,58,1
true,"3,6f,2,1,5f,4f|2,4;6,0;5,7;1,3;0,7;3,9;5,0;0,6",3,16.63,The habitat is not within two spaces of bear territory,50,4,true,false,92,9,1,82,1,92,1,87,1
true,"3,4,1,6,5,2f|8,4;4,0;1,2;2,7;6,10;3,7;4,5;2,10",3,17.08,The habitat is within three spaces of a green structure,57,5,false,,5,56,6,5,2,57,1,51,1,48,1
true,"6f,5,1,3,2,4f|6,7;3,1;5,11;1,5;4,0;5,1;6,9;0,7",3,16.25,The habitat is within one space of forest,50,3,true,false,76,64,1,43,1,76,1
true,"4f,2,1,5f,3f,6|2,5;0,4;4,5;4,4;1,3;4,9;2,0;2,7",3,16.78,The habitat is within three spaces of a blue structure,60,8,false,,62,50,33,5,5,68,3,8,3,62,3,89,1,2,1,29,1
true,"6,2,5,1,4,3f|0,7;5,2;2,8;1,2;3,7;8,2;5,7;8,7",3,15.02,The habitat is on water or swamp,65,5,false,,29,29,2,88,1,107,1,59,1,9,1
true,"5f,4,1,6f,3,2|2,8;2,3;4,0;4,4;6,5;1,9;1,5;3,8",3,16.73,The habitat is within two spaces of bear territory,65,4,true,true,46,46,4,104,3,27,1,76,1
true,"4,5,2f,3f,6f,1|1,9;6,0;8,9;2,2;5,4;0,3;4,8;1,5",3,14.85,The habitat is on water or swamp,65,5,false,,58,49,1,58,1,31,1,52,1,39,1
true,"3,6,1,2,4f,5f|3,11;7,1;8,7;4,11;6,0;6,9;0,2;2,5",3,16.42,The habitat is within one space of swamp,57,6,false,,64,33,3,64,2,38,2,50,1,84,1,108,1
true,"6f,3,2f,4,1,5f|4,1;4,3;3,11;0,5;5,4;7,10;3,10;6,10",3,16.83,The habitat is not within two spaces of a standing stone,49,4,true,false,5,2,1,20,1,5,1,69,1
true,"5,1f,4,3,2,6f|4,8;2,6;3,11;0,3;7,1;4,6;2,3;7,8",3,15.29,The habitat is not on water or swamp,43,1,true,true,11,11,1
true,"1f,4,5f,6f,3,2f|3,4;6,4;2,5;6,8;3,3;4,2;3,8;4,11",3,14.92,The habitat is on mountain or swamp,65,3,true,false,17,5,2,17,1,34,1
true,"4f,6f,3,2f,1f,5|0,2;7,8;8,2;1,11;4,2;3,5;4,9;8,8",3,15.41,The habitat is not on water or forest,44,2,true,false,44,66,1,44,1
true,"4,2f,3,1f,6f,5|2,8;4,4;5,3;6,2;1,5;3,0;8,1;3,2",3,16.35,The habitat is not within one space of water,59,4,true,false,71,7,3,67,2,64,1,71,1
true,"5,1f,3f,6f,4f,2f|8,7;4,4;7,3;6,11;8,8;7,6;5,10;4,0",3,16.99,The habitat is not within two spaces of a cougar territory,53,2,true,true,98,98,1,52,1
true,"2,1,6,3,5,4|4,11;6,6;7,3;8,3;2,1;7,1;2,10;5,6",3,15.3,The habitat is not on desert or swamp,42,2,true,true,89,89,3,85,1
true,"5,4f,2f,3,6f,1f|1,1;4,11;3,8;8,2;8,10;7,9;1,2;5,1",3,16.82,The habitat is not within two spaces of a standing stone,56,6,false,,66,68,2,24,2,66,1,41,1,89,1,18,1
true,"5f,4f,2f,1f,6,3f|8,11;1,4;4,5;1,9;3,9;5,9;1,8;1,6",3,16.68,The habitat is not within two spaces of a shack,45,7,false,,41,55,4,28,3,4,1,37,1,41,1,91,1,78,1
true,"5,6f,1f,3f,2,4|6,0;7,5;6,2;5,0;2,7;0,8;6,1;7,9",3,17.61,The habitat is not within three spaces of a white structure,49,2,true,false,40,37,4,40,1
true,"1f,4f,2,6,5,3|7,11;1,7;6,10;3,1;1,10;5,1;2,4;6,4",3,14.96,The habitat is on mountain or swamp,65,2,true,false,85,60,2,85,1
true,"2,4,3f,6,5,1|8,2;6,2;5,1;6,10;0,11;1,7;1,11;1,5",3,16.8,The habitat is within two spaces of a standing stone,61,6,false,,52,44,2,32,1,52,1,9,1,89,1,12,1
true,"6f,1f,3,5f,2f,4|1,7;6,8;8,8;8,5;3,0;4,2;4,8;7,7",3,16.55,The habitat is not within one space of desert,59,6,false,,20,15,2,84,1,70,1,20,1,59,1,47,1
true,"4f,2,3f,5,6f,1f|2,3;7,10;7,4;8,3;3,1;0,0;8,2;1,8",3,16.82,The habitat is not within two spaces of bear territory,49,3,true,false,1,64,2,25,1,1,1
true,"1f,2,6f,3,4f,5f|4,3;2,5;6,9;4,8;8,4;0,6;5,1;3,9",3,14.92,The habitat is on forest or desert,65,4,true,false,26,86,7,66,3,94,1,26,1
true,"2,3,1f,4,5,6|1,0;7,5;1,5;5,11;1,10;7,0;4,5;2,0",3,16.28,The habitat is not within one space of desert,58,7,false,,90,100,2,97,1,3,1,53,1,39,1,90,1,103,1
true,"4f,5f,6,1,2f,3f|4,9;0,4;6,3;4,2;0,0;6,10;2,10;6,9",3,16.83,The habitat is not within two spaces of a shack,55,5,false,,97,108,24,16,1,97,1,85,1,79,1
true,"2,4f,5f,3,1,6f|4,11;6,2;3,6;5,4;2,0;0,11;8,3;6,6",3,14.96,The habitat is on water or forest,64,2,true,false,103,60,1,103,1
true,"6,3,1,5,2f,4|3,3;1,10;3,5;1,9;7,8;1,0;0,9;4,4",3,15.01,The habitat is on water or forest,64,8,false,,33,58,13,89,6,33,2,51,2,18,1,87,1,26,1,75,1
true,"3f,6f,1f,2,4,5|6,9;3,11;7,4;2,0;7,5;6,8;1,9;7,3",3,16.43,The habitat not is within one space of mountain,60,6,false,,29,29,7,51,3,106,3,12,3,28,1,61,1
true,"5,4,1f,6,3,2f|3,5;2,2;0,5;2,5;4,0;4,6;5,7;7,8",3,15.18,The habitat is not on water or mountain,44,3,true,false,63,43,2,63,1,103,1
true,"3,2,1,6,5f,4f|0,8;5,0;4,4;2,7;8,11;1,10;5,6;7,4",3,16.79,The habitat is within two spaces of bear territory,57,7,false,,33,5,4,6,2,69,2,33,1,68,1,29,1,102,1
true,"2,1,5f,4f,3f,6f|2,3;1,8;6,4;4,2;4,3;1,9;1,6;1,5",3,14.75,The habitat is on forest or mountain,64,2,true,true,66,66,2,84,1
true,"6,2,5,3f,4,1|2,9;1,7;8,2;3,9;1,2;4,9;6,0;2,6",3,16.47,The habitat is not within one space of forest,58,4,true,false,88,8,3,88,1,3,1,100,1
true,"3,1f,4f,6,2,5f|5,2;5,7;3,9;8,2;7,5;3,8;7,9;8,4",3,16.53,The habitat is within two spaces of a cougar territory,50,5,false,,39,58,2,98,1,53,1,29,1,39,1
true,"5f,4,3,1,2,6f|8,4;0,5;6,4;0,0;6,6;2,2;4,0;1,7",3,16.66,The habitat is within two spaces of bear territory,64,9,false,,21,20,3,44,3,58,2,32,1,1,1,82,1,21,1,10,1,94,1
true,"5f,3,4,1f,2f,6f|6,1;3,10;1,3;8,7;0,9;1,4;1,0;3,4",3,14.93,The habitat is on desert or mountain,65,2,true,false,85,57,1,85,1
true,"2f,6f,5f,3f,4f,1f|1,0;3,7;5,4;2,4;5,2;8,2;1,9;5,10",3,17.29,The habitat is within three spaces of a white structure,64,6,false,,80,80,4,43,2,68,1,70,1,56,1,44,1
true,"4,2f,6,5f,3f,1|6,10;7,9;1,10;3,2;3,7;1,6;3,4;8,11",3,17.29,The habitat is within three spaces of a green structure,63,8,false,,21,33,4,11,2,12,2,81,2,21,1,22,1,65,1,41,1
true,"6,5f,2,4,3f,1|5,4;3,9;1,5;0,3;5,7;7,11;2,6;3,4",3,17.87,The habitat is not within three spaces of a black structure,53,5,false,,37,85,3,8,1,73,1,92,1,37,1
true,"1,5f,2,4,6,3f|1,10;4,9;2,5;5,0;2,10;8,0;8,3;7,10",3,16.73,The habitat is not within one space of swamp,62,8,false,,68,43,2,60,2,68,1,22,1,72,1,9,1,93,1,20,1
true,"2,5,4,1f,6,3f|7,9;7,2;1,1;6,6;4,11;0,0;6,7;5,1",3,17.12,The habitat is not within two spaces of a cougar territory,45,5,false,,99,58,3,37,3,68,2,99,1,28,1
true,"3f,5f,1,4f,2,6f|4,10;6,9;6,4;2,2;3,11;2,1;7,2;0,8",3,18.38,The habitat is within three spaces of a white structure,61,8,false,,52,51,5,19,1,34,1,52,1,6,1,24,1,18,1,45,1
